name,position,school,origin_school,destination_school,status,nil_value_predicted,nil_tier,is_predicted,confidence,recruiting_stars,school_tier,source
Shepherd Bowling,LB,,Rice Owls,,Entered,241330.76,solid,True,medium,3.0,3,portal
Sam Oppenheimer,LB,,Army Black Knights,,Entered,241330.76,solid,True,medium,3.0,3,portal
Ethan Evers,LB,,Ball State Cardinals,,Entered,241330.76,solid,True,medium,3.0,3,portal
Brodrick Gooch,LB,,Appalachian State Mountaineers,,Entered,241330.76,solid,True,medium,3.0,3,portal
Sean DaVault,LB,,Tulsa Golden Hurricane,,Entered,241330.76,solid,True,medium,3.0,3,portal
David Larkins,TE,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Eric Meeks,OL,Marshall,,,,241330.76,solid,True,medium,3.0,3,cfbd
Zane Porter,LB,Marshall,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jack Manning,OL,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kyle Baltazar,OL,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Tim Savchuk,OL,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ben Konopka,OL,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Max Dowling,TE,Massachusetts,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kyle Ott,LB,Massachusetts,,,,241330.76,solid,True,medium,3.0,3,cfbd
Peyton Miller,OL,Massachusetts,,,,241330.76,solid,True,medium,3.0,3,cfbd
Mana Tuioti,LB,Boise State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Michael Molnar,LB,Ohio,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kam Wright,OL,Ohio,,,,241330.76,solid,True,medium,3.0,3,cfbd
Tigana Cisse,OL,Ohio,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jarian Shelby,OL,Ohio,,,,241330.76,solid,True,medium,3.0,3,cfbd
Nathan Hoke,LB,,BYU Cougars,,Entered,241330.76,solid,True,medium,3.0,3,portal
JT Kouame-Yao,LB,,James Madison Dukes,,Entered,241330.76,solid,True,medium,3.0,3,portal
Will Flowers,OL,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kyle Arnholt,LB,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jared Gibble,TE,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
John Iannuzzi,OL,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Lawai'a Brown,LB,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
DeCorion Temple,TE,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Martin Koivisto,OL,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jordan Kwiatkowski,LB,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Brady Ploucha,OL,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Merrick Becerra,OL,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Nathan Kutufaris,OL,Duke,,,,241330.76,solid,True,medium,3.0,3,cfbd
Deems May,TE,North Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Aidan Banfield,OL,North Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Trevyon Green,OL,North Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jake Renda,TE,,UCLA Bruins,,Expected,241330.76,solid,True,medium,3.0,3,portal
Benjamin Hudson,LB,,Stanford Cardinal,,Entered,241330.76,solid,True,medium,3.0,3,portal
Khalil Witherspoon,TE,,Akron Zips,,Entered,241330.76,solid,True,medium,3.0,3,portal
Udoka Ezeani,LB,,UTEP Miners,North Texas Mean Green,Committed,241330.76,solid,True,medium,3.0,3,portal
Jayden Ramsey,OL,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Markel James,LB,,Middle Tennessee State Blue Raiders,,Entered,241330.76,solid,True,medium,3.0,3,portal
Ashton Bracewell,LB,,Florida State Seminoles,,Expected,241330.76,solid,True,medium,3.0,3,portal
Ben Dutton,TE,,Ball State Cardinals,,Entered,241330.76,solid,True,medium,3.0,3,portal
Jacob Houseworth,TE,,California Golden Bears,UC Davis Aggies,Committed,241330.76,solid,True,medium,3.0,3,portal
Kabriel Anderson-Dale,LB,,North Texas Mean Green,,Entered,241330.76,solid,True,medium,3.0,3,portal
Greg Crippen,OL,Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Giovanni El-Hadi,OL,Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Bradley Gompers,LB,Duke,,,,241330.76,solid,True,medium,3.0,3,cfbd
Elliott Schaper,LB,Duke,,,,241330.76,solid,True,medium,3.0,3,cfbd
Cole Allen,OL,Duke,,,,241330.76,solid,True,medium,3.0,3,cfbd
Nathan Wallin,LB,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Chance Barron,LB,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Asher Wasserman,LB,Duke,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kai Jacobowitz,OL,Duke,,,,241330.76,solid,True,medium,3.0,3,cfbd
Will Felder Jr.,LB,Duke,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jamin Brown,OL,Duke,,,,241330.76,solid,True,medium,3.0,3,cfbd
Nate Markiewicz,TE,,UTSA Roadrunners,,Entered,241330.76,solid,True,medium,3.0,3,portal
Jamil Williams,LB,,Arkansas State Red Wolves,,Entered,241330.76,solid,True,medium,3.0,3,portal
Julien Demby,LB,,South Alabama Jaguars,,Entered,241330.76,solid,True,medium,3.0,3,portal
Carter Wyatt,LB,,Duke Blue Devils,,Entered,241330.76,solid,True,medium,3.0,3,portal
Sam Hart,TE,,Colorado Buffaloes,,Entered,241330.76,solid,True,medium,3.0,3,portal
Boogie Henderson,OL,Hawai'i,,,,241330.76,solid,True,medium,3.0,3,cfbd
Frank Abreu,TE,Hawai'i,,,,241330.76,solid,True,medium,3.0,3,cfbd
James Milovale,OL,Hawai'i,,,,241330.76,solid,True,medium,3.0,3,cfbd
Matthew Bailiff,TE,Hawai'i,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jay Tauala-Harris,OL,Hawai'i,,,,241330.76,solid,True,medium,3.0,3,cfbd
Micah Kaonohi-Kaihenui,TE,Hawai'i,,,,241330.76,solid,True,medium,3.0,3,cfbd
Tasi Tadio,LB,Hawai'i,,,,241330.76,solid,True,medium,3.0,3,cfbd
Josh Greer,TE,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Rashawn Carr,LB,Marshall,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jalen Slappy,OL,Marshall,,,,241330.76,solid,True,medium,3.0,3,cfbd
Shunmarkus Adams,OL,Marshall,,,,241330.76,solid,True,medium,3.0,3,cfbd
Tyler McDuffie,OL,Marshall,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jayden Johnson,LB,Marshall,,,,241330.76,solid,True,medium,3.0,3,cfbd
Toby Payne,TE,Marshall,,,,241330.76,solid,True,medium,3.0,3,cfbd
Josh Humes,TE,,Coastal Carolina Chanticleers,,Entered,241330.76,solid,True,medium,3.0,3,portal
Holtz Maine,TE,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Max Gembus,OL,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Raul Aguirre,LB,,Miami Hurricanes,NC State Wolfpack,Committed,241330.76,solid,True,medium,3.0,3,portal
Jonathan Gould,OL,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Brandon Frazier,TE,Auburn,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dillon Wade,OL,Auburn,,,,241330.76,solid,True,medium,3.0,3,cfbd
Tate Johnson,TE,Auburn,,,,241330.76,solid,True,medium,3.0,3,cfbd
Abram Edwards,TE,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Charles Daly,TE,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Gregory Meidl,OL,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Miles Hagan,OL,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kieran Garris,OL,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Aisiah Paogofie,LB,Hawai'i,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jacobi Jones,LB,,Georgia State Panthers,,Entered,241330.76,solid,True,medium,3.0,3,portal
Gabe Hoffmann,TE,,Eastern Michigan Eagles,,Entered,241330.76,solid,True,medium,3.0,3,portal
Kedrick Burley,LB,,Middle Tennessee State Blue Raiders,,Entered,241330.76,solid,True,medium,3.0,3,portal
Simon Mapa,TE,,California Golden Bears,New Mexico Lobos,Committed,241330.76,solid,True,medium,3.0,3,portal
Tyler Meadows,OL,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Danny Nittoli,LB,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Rich Benenge,LB,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kenneth McManus IV,OL,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Javirea Moore,OL,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Allen Jones Jr.,OL,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Gavin James,LB,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jeremiah Ndaiga,OL,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Alex Fox,OL,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Terris Dudley,LB,,NC State Wolfpack,Connecticut Huskies,Committed,241330.76,solid,True,medium,3.0,3,portal
Joshua Ofor,LB,,NC State Wolfpack,Arkansas State Red Wolves,Committed,241330.76,solid,True,medium,3.0,3,portal
Mateo Rodriguez,OL,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Santos Valdez,OL,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Nacari Ashley,LB,,Georgia Tech Yellow Jackets,,Entered,241330.76,solid,True,medium,3.0,3,portal
Chuma Okoye,LB,Georgia Tech,,,,241330.76,solid,True,medium,3.0,3,cfbd
Myles Forristall,LB,Georgia Tech,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jordan Floyd,OL,Georgia Tech,,,,241330.76,solid,True,medium,3.0,3,cfbd
Josh Petty,OL,Georgia Tech,,,,241330.76,solid,True,medium,3.0,3,cfbd
Evan Blaettler,OL,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ezra Hensley,OL,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Joey Banegas,LB,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jaishawn Barham,LB,Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Junior Diallo,OL,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Tommy Arnold,TE,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Garrett Long,TE,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Boston Crowell,OL,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Tanner Mintz,LB,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Nate Cross,OL,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jaxon Dunn,OL,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Trey Rubinstein,LB,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Rafael Terrero Jr.,LB,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Zy'aire Fletcher,TE,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jonas Mann,OL,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Conner Cravaack,TE,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Devin Reeves,LB,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Max Mobley,OL,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jackson Hamilton,LB,,Georgia Tech Yellow Jackets,,Entered,241330.76,solid,True,medium,3.0,3,portal
Tyler Day,LB,,Rice Owls,,Entered,241330.76,solid,True,medium,3.0,3,portal
John Bechtle,TE,,Connecticut Huskies,,Entered,241330.76,solid,True,medium,3.0,3,portal
Kiel Eldridge,LB,,Toledo Rockets,,Entered,241330.76,solid,True,medium,3.0,3,portal
Darrell Johnson Jr.,OL,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jason Hocker,LB,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Gage Summers,LB,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Cecil Wilson,OL,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Sayed Abuhamdeh,LB,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dakota Taylor,TE,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Terik Mulder,TE,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Hudson Chasko,OL,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jamarcus Hill,OL,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Max Bredeson,TE,Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Nathan Efobi,OL,Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ernest Hausmann,LB,Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Marlin Klein,TE,Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Nathan VanTimmeren,TE,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Matthew Nehf,OL,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Drake Williams,LB,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
JR Hecklinski,OL,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Zaiden Davis,LB,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Gavin Jones,OL,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Elijah Harvey,OL,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Hayden Harlan,OL,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Sam Garcia,OL,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dayne Shor,OL,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jake Newell,TE,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
AJ George,OL,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Colin Lyons,OL,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jayme Motley-Simmons,OL,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Shammond Cooper,LB,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Nick Stopiak,OL,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jacob Kumfert,OL,Akron,,,,241330.76,solid,True,medium,3.0,3,cfbd
Pherleski Martin,OL,Georgia State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Trevor Stephens,TE,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Florian Staehler,OL,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Sioeli Helu,OL,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ben Roebuck,OL,Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Hogan Hansen,TE,Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Luke Hamilton,OL,Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Brooks Bahr,OL,Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Evan Link,OL,Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Deakon Tonielli,TE,Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jimmy Rolder,LB,Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Zion Lawson,LB,Georgia State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Brent Washington,LB,Georgia State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Lukas Ungar,TE,,New Mexico State Aggies,Virginia Cavaliers,Committed,241330.76,solid,True,medium,3.0,3,portal
Hunter Hopperton,TE,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dustyn Morell,OL,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Garrett Masterson,OL,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Caden Romo,OL,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Eli Campbell,OL,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Chris Warren,TE,Old Dominion,,,,241330.76,solid,True,medium,3.0,3,cfbd
Carson Bradley,OL,Old Dominion,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jayden Sheppard,LB,Old Dominion,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ryan Brotherton,TE,Western Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jack Parker,OL,Western Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Brennan Wooten,TE,Western Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Trevor Shaw,OL,Western Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Chad Schuster,OL,Western Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Blake Bosma,TE,Western Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Lukas Stiles,LB,Ohio,,,,241330.76,solid,True,medium,3.0,3,cfbd
Brady Sestili,LB,Ohio,,,,241330.76,solid,True,medium,3.0,3,cfbd
Caleb Bonine,TE,,Louisiana Ragin Cajuns,,Entered,241330.76,solid,True,medium,3.0,3,portal
Jonny Brambila,OL,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Nolan Byers,OL,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kiersten Lee,LB,,Georgia State Panthers,,Entered,241330.76,solid,True,medium,3.0,3,portal
Zedric Washington,LB,,Jacksonville State Gamecocks,,Entered,241330.76,solid,True,medium,3.0,3,portal
Ja'Mez Drummer,LB,,Old Dominion Monarchs,,Entered,241330.76,solid,True,medium,3.0,3,portal
Peyton Knoebel,OL,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Brody Smith,OL,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Marcus Roser,OL,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Johnique Thomas,OL,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ben Rosa,OL,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Avion McBride,TE,Georgia State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Wesley Campbell VI,TE,Georgia State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Aidan Andrews,OL,Georgia State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Quinten Johnson,LB,,UCF Knights,,Entered,241330.76,solid,True,medium,3.0,3,portal
Kevin Toth,OL,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Eseosa Aigbokhae,OL,Kennesaw State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Karson Moss,LB,Kennesaw State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Taiwo Ogundele,LB,Kennesaw State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Haston Crawford,OL,Kennesaw State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jamiel Williams,OL,Kennesaw State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Marcus Simien,OL,Fresno State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jake Kepler,LB,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
JJ Douglas,TE,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Andre Thomas,LB,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Aldin Bilalbegovic,TE,New Mexico,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jordan Mora,OL,New Mexico,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jonny Shively,OL,New Mexico,,,,241330.76,solid,True,medium,3.0,3,cfbd
JoJo Matautia,OL,New Mexico,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jerry Lydiatt,TE,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Adam Parks,TE,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kai Wheeler,OL,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Bryant Jackson,LB,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Sone Aupiu,LB,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
BJ Tolo,OL,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Brodie Mitchell,LB,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Harry Caskey,LB,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Huston Eubank,LB,,Western Michigan Broncos,,Entered,241330.76,solid,True,medium,3.0,3,portal
Malcolm McClure,LB,,Nevada Wolf Pack,,Entered,241330.76,solid,True,medium,3.0,3,portal
Tymere Burton,LB,,Utah State Aggies,,Expected,241330.76,solid,True,medium,3.0,3,portal
Blake Bustard,OL,Southern Miss,,,,241330.76,solid,True,medium,3.0,3,cfbd
Malachi Henderson,LB,Southern Miss,,,,241330.76,solid,True,medium,3.0,3,cfbd
Connor Gooding,TE,Southern Miss,,,,241330.76,solid,True,medium,3.0,3,cfbd
Larry Edwards,OL,Southern Miss,,,,241330.76,solid,True,medium,3.0,3,cfbd
Luke Rogers,OL,Southern Miss,,,,241330.76,solid,True,medium,3.0,3,cfbd
Avery Sledge,LB,Southern Miss,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kyirin Heath,TE,Southern Miss,,,,241330.76,solid,True,medium,3.0,3,cfbd
Justus Perales,OL,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Matt Pajuste,OL,Kent State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Brandon Nazworth,OL,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jaylin Reese,LB,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jahmir Davis,OL,Southern Miss,,,,241330.76,solid,True,medium,3.0,3,cfbd
Caston Brown,TE,Southern Miss,,,,241330.76,solid,True,medium,3.0,3,cfbd
Hayden Breal,OL,Southern Miss,,,,241330.76,solid,True,medium,3.0,3,cfbd
Camden Myers,OL,Southern Miss,,,,241330.76,solid,True,medium,3.0,3,cfbd
Greg Nunnery,OL,Southern Miss,,,,241330.76,solid,True,medium,3.0,3,cfbd
Joseph Harper,LB,Southern Miss,,,,241330.76,solid,True,medium,3.0,3,cfbd
Zion Edwards,LB,Southern Miss,,,,241330.76,solid,True,medium,3.0,3,cfbd
Bradley Smith,OL,Duke,,,,241330.76,solid,True,medium,3.0,3,cfbd
Memorable Factor,LB,Duke,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dawson Andrew,LB,Duke,,,,241330.76,solid,True,medium,3.0,3,cfbd
Blake Ryan,OL,New Mexico,,,,241330.76,solid,True,medium,3.0,3,cfbd
Malik Williams,OL,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jacob Kaminski,TE,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jacob Russell,OL,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Mckeegan Ferguson,LB,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dasan Smith,OL,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Victor Earl,LB,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Micah Pollard,LB,,Michigan Wolverines,Liberty Flames,Committed,241330.76,solid,True,medium,3.0,3,portal
Jerrale Powers,TE,,Florida State Seminoles,Stephen F. Austin Lumberjacks,Committed,241330.76,solid,True,medium,3.0,3,portal
Ronnie Porter,LB,,South Carolina Gamecocks,Appalachian State Mountaineers,Committed,241330.76,solid,True,medium,3.0,3,portal
Peyton Anderson,LB,Southern Miss,,,,241330.76,solid,True,medium,3.0,3,cfbd
Vinnie Canosa,LB,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Tim Thomas,LB,Fresno State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Campbell McHarg,OL,Fresno State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kamron Beachem,TE,Fresno State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Toreon Penright,OL,Fresno State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Rolan Fullwood,OL,Fresno State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Julian Polendo,OL,Fresno State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jonah Bowman,LB,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jon Ashford,OL,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
ZaMario Woodgett,OL,Kennesaw State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Semaj Parker,TE,Kennesaw State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jaden Kelly,LB,Kennesaw State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Chase Stevens,OL,Kennesaw State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Benton Dunn,OL,Kennesaw State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Isaiah Williams,TE,Kennesaw State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Tywon Christopher,LB,Kennesaw State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Liam Cassidy,OL,Southern Miss,,,,241330.76,solid,True,medium,3.0,3,cfbd
Will Johnson,LB,,Virginia Tech Hokies,,Entered,241330.76,solid,True,medium,3.0,3,portal
Chrisdasson Saint-Jean,OL,Kennesaw State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Havik Pettigrew,OL,Kennesaw State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Rowan Darnell,TE,Kennesaw State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Omari Murdock,TE,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Mitchell Blakeslee,TE,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Simon Kibbee,TE,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Alec Falk,OL,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Luca Kowalik,OL,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Gage Spencer,OL,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
TJ Tarascio,OL,Air Force,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jaymar Tasi,OL,New Mexico,,,,241330.76,solid,True,medium,3.0,3,cfbd
Marko Luera,OL,New Mexico,,,,241330.76,solid,True,medium,3.0,3,cfbd
Trace Edmundson,OL,New Mexico,,,,241330.76,solid,True,medium,3.0,3,cfbd
Landon Swanson,LB,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Xavier White,LB,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
