espn_id,name,first_name,last_name,position,jersey,height,weight,class_year,team,team_id,headshot_url,profile_url
5151911,Kaleb Killian,Kaleb,Killian,RB,17,"5' 10""",195.0,Senior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5151911.png,https://www.espn.com/college-football/player/_/id/5151911
5295006,Jackson King,Jackson,King,QB,14,"6' 3""",195.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295006
5295038,Peyton Knoebel,Peyton,Knoebel,OL,77,"6' 4""",300.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295038
5223145,Luca Kowalik,Luca,Kowalik,OL,69,"6' 4""",280.0,Junior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5223145.png,https://www.espn.com/college-football/player/_/id/5223145
5295010,Gage LaDue,Gage,LaDue,FB,28,"5' 10""",215.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295010
5162879,Tylor Latham,Tylor,Latham,WR,25,"5' 8""",180.0,Senior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5162879.png,https://www.espn.com/college-football/player/_/id/5162879
5238869,Matt Long,Matt,Long,WR,6,"5' 10""",205.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5238869
5295012,Mason Lowe,Mason,Lowe,WR,33,"5' 10""",185.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295012
5309672,Sylas Maiava-Alaimalo,Sylas,Maiava-Alaimalo,RB,29,"5' 9""",195.0,,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5309672
5223110,Maguire Martin,Maguire,Martin,QB,13,"6' 1""",190.0,Junior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5223110.png,https://www.espn.com/college-football/player/_/id/5223110
5306440,Evan Medders,Evan,Medders,QB,6,"6' 0""",200.0,Freshman,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5306440
5151940,Parker Menefee,Parker,Menefee,TE,87,"6' 6""",245.0,Senior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5151940.png,https://www.espn.com/college-football/player/_/id/5151940
5295039,Anthony Miller,Anthony,Miller,OL,79,"6' 4""",305.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295039
5223153,Omari Murdock,Omari,Murdock,TE,86,"6' 6""",225.0,Junior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5223153.png,https://www.espn.com/college-football/player/_/id/5223153
5238874,Brandon Nazworth,Brandon,Nazworth,OL,73,"6' 3""",290.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5238874
5151917,Jackson Adams,Jackson,Adams,LB,58,"6' 4""",240.0,Senior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5151917.png,https://www.espn.com/college-football/player/_/id/5151917
5295005,TJ Barker,TJ,Barker,DB,11,"6' 0""",175.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295005
5295027,Chaz Barnett,Chaz,Barnett,DL,59,"6' 3""",260.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295027
5237178,Nick Beckwith,Nick,Beckwith,DB,26,"6' 0""",215.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5237178
5240138,Jonah Bowman,Jonah,Bowman,LB,44,"6' 0""",235.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5240138
5151943,Brian Bradley,Brian,Bradley,DE,74,"6' 2""",250.0,Senior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5151943.png,https://www.espn.com/college-football/player/_/id/5151943
5223111,Shawn Braxton,Shawn,Braxton,DB,14,"5' 11""",200.0,Junior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5223111.png,https://www.espn.com/college-football/player/_/id/5223111
5151907,Levi Brown,Levi,Brown,CB,9,"6' 1""",185.0,Senior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5151907.png,https://www.espn.com/college-football/player/_/id/5151907
5223128,Brody Bujnoch,Brody,Bujnoch,LB,33,"6' 1""",235.0,Junior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5223128.png,https://www.espn.com/college-football/player/_/id/5223128
5223129,Michael Bunyan,Michael,Bunyan,LB,40,"6' 3""",235.0,Junior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5223129.png,https://www.espn.com/college-football/player/_/id/5223129
5250954,Vinnie Canosa,Vinnie,Canosa,LB,34,"6' 1""",230.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5250954
5151913,Chances Carter-Hill,Chances,Carter-Hill,LB,43,"6' 2""",235.0,Senior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5151913.png,https://www.espn.com/college-football/player/_/id/5151913
5295016,Harry Caskey,Harry,Caskey,LB,38,"6' 2""",240.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295016
5223118,Kyle Chen,Kyle,Chen,DB,3,"6' 0""",200.0,Junior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5223118.png,https://www.espn.com/college-football/player/_/id/5223118
5309674,Carter Cremascoli,Carter,Cremascoli,DL,90,,,,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5309674
5151921,Jack Curtis,Jack,Curtis,DE,10,"6' 5""",255.0,Senior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5151921.png,https://www.espn.com/college-football/player/_/id/5151921
5223127,Dallas Daley,Dallas,Daley,LB,32,"6' 1""",215.0,Junior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5223127.png,https://www.espn.com/college-football/player/_/id/5223127
5295044,DeSean Davis,DeSean,Davis,DE,98,"6' 3""",225.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295044
5295043,Jalen Davis,Jalen,Davis,DE,94,"6' 3""",220.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295043
5151923,Drew Dubuclet V,Drew,Dubuclet V,LB,17,"6' 0""",210.0,Senior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5151923.png,https://www.espn.com/college-football/player/_/id/5151923
5306442,Jordan Elie-Stuart,Jordan,Elie-Stuart,DB,24,"6' 1""",185.0,Freshman,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5306442
5223132,Luke Fisher,Luke,Fisher,LB,0,"6' 0""",225.0,Junior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5223132.png,https://www.espn.com/college-football/player/_/id/5223132
5223130,Blake Fletcher,Blake,Fletcher,LB,6,"6' 1""",215.0,Junior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5223130.png,https://www.espn.com/college-football/player/_/id/5223130
5295023,Grady Forsythe,Grady,Forsythe,DE,50,"6' 4""",235.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295023
5295029,Jack Franklin,Jack,Franklin,DE,60,"6' 4""",240.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295029
5295042,Kaden Freeman,Kaden,Freeman,DE,90,"6' 4""",240.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295042
5223137,Charlie Gleason,Charlie,Gleason,DL,53,"6' 4""",235.0,Junior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5223137.png,https://www.espn.com/college-football/player/_/id/5223137
5151946,Daniel Grobe,Daniel,Grobe,DE,95,"6' 7""",270.0,Senior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5151946.png,https://www.espn.com/college-football/player/_/id/5151946
5295024,Laird Hanson-Felter,Laird,Hanson-Felter,DE,51,"6' 3""",260.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295024
5223109,Houston Hendrix,Houston,Hendrix,DB,19,"6' 1""",205.0,Junior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5223109.png,https://www.espn.com/college-football/player/_/id/5223109
5223124,Isaac Hubert,Isaac,Hubert,LB,30,"6' 1""",225.0,Junior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5223124.png,https://www.espn.com/college-football/player/_/id/5223124
5151916,Ty Hubert,Ty,Hubert,LB,38,"5' 11""",205.0,Senior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5151916.png,https://www.espn.com/college-football/player/_/id/5151916
5232660,Korey Johnson,Korey,Johnson,DB,2,"5' 11""",190.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5232660
5295004,Roger Jones Jr.,Roger,Jones Jr.,DB,5,"5' 11""",184.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295004
5151918,Zach Juckel,Zach,Juckel,LB,46,"6' 2""",225.0,Senior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5151918.png,https://www.espn.com/college-football/player/_/id/5151918
5295020,Jake Kepler,Jake,Kepler,LB,47,"6' 2""",230.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295020
5295008,Erik Lewis Jr.,Erik,Lewis Jr.,DB,21,"5' 10""",195.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295008
5307877,Jayden Malbranche,Jayden,Malbranche,DB,31,"6' 2""",,Freshman,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5307877
5238865,Jaris McIntosh,Jaris,McIntosh,DB,29,"6' 1""",190.0,Junior,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5238865
5295021,Antonio Menard,Antonio,Menard,DE,48,"6' 1""",230.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295021
5172400,Luke Meyer,Luke,Meyer,LB,7,"6' 3""",240.0,Junior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5172400.png,https://www.espn.com/college-football/player/_/id/5172400
5295017,Brodie Mitchell,Brodie,Mitchell,LB,39,"6' 1""",205.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5295017
5222795,Max Mustell,Max,Mustell,DB,36,"6' 0""",185.0,Freshman,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5222795
5323984,Sam Oakland,Sam,Oakland,LB,,"6' 2""",225.0,Freshman,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5323984
5100438,Kurt Chesney,Kurt,Chesney,LS,49,"6' 0""",205.0,Senior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5100438.png,https://www.espn.com/college-football/player/_/id/5100438
5238880,Rocco D'Angelo,Rocco,D'Angelo,P,98,"5' 11""",180.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5238880
5238879,Will Duncan,Will,Duncan,P,94,"6' 0""",220.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5238879
5100447,Luke Freer,Luke,Freer,P,97,"6' 4""",225.0,Senior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5100447.png,https://www.espn.com/college-football/player/_/id/5100447
4032497,Jake Helms,Jake,Helms,LS,46,"6' 0""",210.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/4032497
5223157,Logan Lehrer,Logan,Lehrer,PK,95,"6' 2""",195.0,Junior,Air Force Falcons,2005,https://a.espncdn.com/i/headshots/college-football/players/full/5223157.png,https://www.espn.com/college-football/player/_/id/5223157
5238870,Jacob Medina,Jacob,Medina,PK,39,"5' 10""",170.0,Sophomore,Air Force Falcons,2005,,https://www.espn.com/college-football/player/_/id/5238870
4430897,Alex Adams,Alex,Adams,WR,7,"6' 1""",190.0,Senior,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/4430897.png,https://www.espn.com/college-football/player/_/id/4430897
5226088,Amarie Archer,Amarie,Archer,OL,55,"6' 3""",300.0,Senior,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5226088.png,https://www.espn.com/college-football/player/_/id/5226088
5157312,Johnny Brookhart,Johnny,Brookhart,QB,18,"5' 11""",195.0,Sophomore,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5157312.png,https://www.espn.com/college-football/player/_/id/5157312
5198324,Cibastian Broughton,Cibastian,Broughton,QB,3,"5' 11""",175.0,Freshman,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5198324.png,https://www.espn.com/college-football/player/_/id/5198324
5157315,Conner Cravaack,Conner,Cravaack,TE,85,"6' 4""",245.0,Sophomore,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5157315.png,https://www.espn.com/college-football/player/_/id/5157315
4912281,Taven Curry,Taven,Curry,RB,26,"6' 0""",210.0,Junior,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/4912281.png,https://www.espn.com/college-football/player/_/id/4912281
4831973,Keylen Davis,Keylen,Davis,OL,56,"6' 2""",300.0,Junior,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/4831973.png,https://www.espn.com/college-football/player/_/id/4831973
5157316,Paul Davis,Paul,Davis,WR,16,"6' 0""",200.0,Sophomore,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5157316.png,https://www.espn.com/college-football/player/_/id/5157316
4431091,Ben Finley,Ben,Finley,QB,10,"6' 3""",200.0,Senior,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/4431091.png,https://www.espn.com/college-football/player/_/id/4431091
5225259,Alex Fox,Alex,Fox,OL,58,"6' 3""",300.0,Junior,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5225259.png,https://www.espn.com/college-football/player/_/id/5225259
5084582,Jordan Gant,Jordan,Gant,RB,22,"5' 10""",205.0,Junior,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5084582.png,https://www.espn.com/college-football/player/_/id/5084582
5152586,Chris Gee,Chris,Gee,RB,25,"5' 10""",215.0,Junior,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5152586.png,https://www.espn.com/college-football/player/_/id/5152586
4879864,AJ George,AJ,George,OL,71,"6' 6""",305.0,Senior,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/4879864.png,https://www.espn.com/college-football/player/_/id/4879864
5258330,Jonathan Gould,Jonathan,Gould,OL,68,"6' 5""",,Freshman,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5258330.png,https://www.espn.com/college-football/player/_/id/5258330
5151403,Tim Grear Jr.,Tim,Grear Jr.,WR,4,"6' 0""",180.0,Senior,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5151403.png,https://www.espn.com/college-football/player/_/id/5151403
5295188,Troy Hazuda,Troy,Hazuda,WR,82,"6' 0""",,Freshman,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5295188.png,https://www.espn.com/college-football/player/_/id/5295188
5305895,Jalen Hightower,Jalen,Hightower,WR,80,"5' 11""",190.0,Freshman,Akron Zips,2006,,https://www.espn.com/college-football/player/_/id/5305895
5076653,Brandon Hills,Brandon,Hills,WR,8,"5' 10""",164.0,Sophomore,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5076653.png,https://www.espn.com/college-football/player/_/id/5076653
5151135,Darrell Johnson Jr.,Darrell,Johnson Jr.,OL,78,"6' 4""",300.0,Senior,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5151135.png,https://www.espn.com/college-football/player/_/id/5151135
4570048,Michael Johnson Jr.,Michael,Johnson Jr.,QB,15,"6' 3""",213.0,Senior,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/4570048.png,https://www.espn.com/college-football/player/_/id/4570048
5295182,Allen Jones Jr.,Allen,Jones Jr.,OL,50,"6' 4""",310.0,Junior,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5295182.png,https://www.espn.com/college-football/player/_/id/5295182
5295184,Maasai King,Maasai,King,OL,51,"6' 4""",305.0,Junior,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5295184.png,https://www.espn.com/college-football/player/_/id/5295184
5088366,Jacob Kumfert,Jacob,Kumfert,OL,76,"6' 5""",320.0,Junior,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5088366.png,https://www.espn.com/college-football/player/_/id/5088366
5157324,Jean Louis III,Jean,Louis III,WR,9,"5' 8""",185.0,Sophomore,Akron Zips,2006,https://a.espncdn.com/i/headshots/college-football/players/full/5157324.png,https://www.espn.com/college-football/player/_/id/5157324
