player_name,position,school,conference,custom_nil_value,nil_tier,valuation_confidence,performance_value,market_value,potential_value,passing_yards,passing_tds,rushing_yards,rushing_tds,receiving_yards,receiving_tds,tackles,sacks,interceptions,recruiting_stars,national_rank
Caleb McKenzie,DB,Florida A&M,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Jalon Jones,DB,Ball State,Mid-American,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,9999.0
Jalon Williams,DB,Austin Peay,UAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Jalyn Evans,DB,Fordham,Patriot,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Tariq Hollinger,CB,Bethune-Cookman,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,9999.0
Caleb Jones,DB,Duquesne,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,9999.0
Grant Noland,DB,North Dakota,MVFC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,9999.0
Grant Tylutki,DB,North Dakota,MVFC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Paul Omodia,DB,Lamar,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,9999.0
Javian Drake,CB,Campbell,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Kameron Totton,DB,UC Davis,Big Sky,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,9999.0
Joseph Tabe,DB,Howard,MEAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,9999.0
Maurquel Price,CB,McNeese,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0,9999.0
Parker Shattuck,LB,South Alabama,Sun Belt,36000,moderate,low,37500.0,26250.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3,2413.0
Devyn Perkins,DB,Utah Tech,UAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,9999.0
Dexter Ricks Jr.,CB,Liberty,Conference USA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0,9999.0
Devion Hargrove,DB,Stephen F. Austin,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,9999.0
Kamren Amao,CB,Prairie View A&M,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,0.0,3.0,0,9999.0
Kamren Watkins-Hunter,CB,Massachusetts,Mid-American,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0,9999.0
Joseph Mahoney,DB,Wagner,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,9999.0
William Felton IV,LB,South Alabama,Sun Belt,36000,moderate,low,37500.0,26250.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3,2316.0
Devontae Ward-Grant,CB,Temple,American Athletic,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,9999.0
Patrick Campbell,DB,Dartmouth,Ivy,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Devin Pringle,DB,UConn,FBS Independents,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,1.0,0,9999.0
Devin Vaught,DB,Maine,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0,9999.0
Dillon Williams,DB,Central Arkansas,UAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0,9999.0
Dhonte Jackson,DB,Lafayette,Patriot,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,9999.0
Amarian Louis,CB,Western Michigan,Mid-American,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0,9999.0
Amari Gardner,DB,Holy Cross,Patriot,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Kameron Armstrong,DB,Butler,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Kameron Reddic,DB,Stephen F. Austin,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0,9999.0
Caleb Curtain,DB,Charlotte,American Athletic,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0,9999.0
Caleb Dozier,LB,South Alabama,Sun Belt,36000,moderate,low,37500.0,26250.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,3,1142.0
Caleb Easterling,CB,Furman,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Caleb Francis,DB,Presbyterian,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,9999.0
Jamal Mayers,CB,UT Martin,Big South-OVC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0,9999.0
Cale Williams,DB,The Citadel,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0,9999.0
Caleb Canada,DB,Mississippi Valley State,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Bryce Djossou,DB,Morgan State,MEAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Kyle Arnholt,LB,App State,Sun Belt,36000,moderate,low,37500.0,26250.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.5,0.0,3,1933.0
Javhi Blomquist,DB,St. Thomas (MN),Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Gavin Shepard,CB,Southern Illinois,MVFC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Gavin Shipman,DB,Charlotte,American Athletic,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0,9999.0
Omiri Wiggins,RB,Louisiana Tech,Conference USA,36000,moderate,low,60000.0,36000.0,0.0,0.0,0.0,468.0,4.0,61.0,1.0,1.0,0.0,0.0,0,9999.0
Orion Kupu,DB,East Texas A&M,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0,9999.0
Orlandus McLaurin,DB,Alcorn State,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Dion Villiers,DB,Florida A&M,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Geoffrey McKelton,DB,Alcorn State,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
George Hart III,RB,Western Kentucky,Conference USA,36000,moderate,low,60000.0,36000.0,0.0,0.0,0.0,300.0,5.0,19.0,1.0,1.0,0.0,0.0,0,9999.0
Alzillion Hamilton,DB,Fresno State,Mountain West,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,4.0,0,9999.0
Amaari Smith,DB,Savannah St,SIAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Amaje Parker,CB,VMI,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0,9999.0
Amani Givens,RB,Louisiana Tech,Conference USA,36000,moderate,low,60000.0,36000.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Wyatt Gedeon,LB,Coastal Carolina,Sun Belt,36000,moderate,low,37500.0,26250.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3,1731.0
Wyatt Little,DB,Valparaiso,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Kamari Todd,DB,Chattanooga,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,9999.0
Kamden Wyatt,DB,Merrimack,FCS Independents,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,9999.0
Allen Smith,DB,Delaware State,MEAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Alonzo Riddick,DB,Fordham,Patriot,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Alpha Khan,CB,UTSA,American Athletic,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,9999.0
Alexander Diggs,RB,Kennesaw State,Conference USA,36000,moderate,low,60000.0,36000.0,0.0,0.0,0.0,281.0,2.0,49.0,0.0,1.0,0.0,0.0,0,9999.0
Alhaji Kamara,CB,Stony Brook,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0,9999.0
Josh Newkirk,DB,Lindenwood,Big South-OVC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,9999.0
Josh Oluremi,DB,Villanova,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,9999.0
Josh Higgins,DB,Jackson State,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Alijah May,DB,East Texas A&M,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Xaden Benson,DB,Harvard,Ivy,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,9999.0
Donovan Comestro,DB,Holy Cross,Patriot,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,9999.0
Don Paul Keith,DB,Western Illinois,Big South-OVC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0,9999.0
Donavin Green,DB,Mississippi Valley State,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Omari Lewis,DB,Long Island University,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,9999.0
Maximus Mongelli,DB,Sacred Heart,FCS Independents,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Maximus Pulley,DB,Wofford,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0,9999.0
Kalyl Lindsey,DB,Brown,Ivy,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Kam Baah-Slay,DB,Chattanooga,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0,9999.0
Josh Williamson,CB,Prairie View A&M,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,9999.0
Josh Narcisse,DB,Pennsylvania,Ivy,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Alex Moye,DB,East Carolina,American Athletic,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,9999.0
Xavier Cannaday,DB,Mississippi Valley State,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Alex Dawkins,DB,Lindenwood,Big South-OVC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0,9999.0
O.C. Nurse,DB,Valparaiso,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Donovan Stanley,DB,Duquesne,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Olatunde Mkparu,DB,Bryant,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0,9999.0
Donovan Fey,DB,Monmouth,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Omar Emmons,DB,Tarleton State,UAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0,9999.0
Omar Ibrahim,CB,Temple,American Athletic,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Donmiel Rogers,DB,Eastern Michigan,Mid-American,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0,9999.0
Donny Jones,DB,UAlbany,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Alim Parks Jr.,DB,Wagner,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,9999.0
Tavarion James,DB,Eastern Kentucky,UAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Caden Wilson,CB,Furman,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Caesar Magee III,CB,Northwestern State,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0,9999.0
Landan Brown,RB,Sam Houston,Conference USA,36000,moderate,low,60000.0,36000.0,0.0,0.0,0.0,487.0,5.0,237.0,0.0,0.0,0.0,0.0,0,9999.0
Jamarion Evans,DB,Lamar,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,9999.0
Jamaree Gibson,DB,Maine,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0,9999.0
Norman Massey,DB,Long Island University,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Dontae Lunan,LB,Coastal Carolina,Sun Belt,36000,moderate,low,37500.0,26250.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,3,2488.0
Donte Harrison,CB,Northern Illinois,Mid-American,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0,9999.0
Gavin Bryson,DB,Tennessee Tech,Big South-OVC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Gavin Hagan,DB,Indiana State,MVFC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Mekhai Smith,DB,Lehigh,Patriot,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,9999.0
Mekhi Toms,CB,Northern Colorado,Big Sky,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Melvin Ravenel,DB,The Citadel,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,9999.0
Nylan Harper,DB,Central Arkansas,UAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,9999.0
Xavian Andrews,DB,Indiana State,MVFC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,9999.0
Joshua Franklin,DB,Western Michigan,Mid-American,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.5,0.0,0,9999.0
Garry Rosemond Jr.,DB,Merrimack,FCS Independents,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0,9999.0
Garrett Rogan,DB,Villanova,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,9999.0
Garrison Codde,DB,Drake,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Nolan Jones,DB,The Citadel,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,9999.0
Donterry Russell,LB,Texas State,Sun Belt,36000,moderate,low,37500.0,26250.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,3,562.0
Doreon Dubose,DB,Illinois State,MVFC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0,9999.0
Dorian Jackson,DB,Tulane,American Athletic,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Dorian Mallary Jr.,CB,South Florida,American Athletic,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Kyle Knox,DB,Arkansas-Pine Bluff,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,9999.0
Thomas Joe-Kamara,DB,UAlbany,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0,9999.0
Bryan Pulley,CB,Murray State,MVFC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0,9999.0
Bryant Meredith,DB,Montana State,Big Sky,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0,9999.0
Bryant Sanchez,DB,Arkansas-Pine Bluff,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,151.0,0.0,42.0,0.0,0.0,0.0,0.0,0,9999.0
Caidan Maddux,CB,Samford,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Caiden Newsome,DB,Holy Cross,Patriot,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Brycen Scott,DB,Elon,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,9999.0
Bryce Llewellyn,DB,Eastern Michigan,Mid-American,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,2.0,0,9999.0
Bryce Lofton,CB,Campbell,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Alec Wills,DB,Pennsylvania,Ivy,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Alejandro Bello,DB,Brown,Ivy,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Drayson Crane,DB,Morehead State,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Dre Kirton,DB,New Haven,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Noah St-Juste,CB,South Dakota State,MVFC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Drake Fowler,DB,North Alabama,UAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,9999.0
Micah Johnson,LB,Louisiana,Sun Belt,36000,moderate,low,37500.0,26250.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3,1866.0
Alex Kemper,DB,Fordham,Patriot,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0,9999.0
Xavier Terry,DB,Towson,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,9999.0
Joshua Narh,DB,Morgan State,MEAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Kaleb Lyons,DB,Eastern Illinois,Big South-OVC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,9999.0
Kaleb Miles,DB,East Texas A&M,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,0,9999.0
Kaleb Moody,DB,Villanova,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0,9999.0
Garrett Baldwin,DB,Holy Cross,Patriot,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,9999.0
Drew Buckley,DB,UConn,FBS Independents,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Dramarian McNulty,DB,Eastern Michigan,Mid-American,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0,9999.0
Joshua Scott,DB,Eastern Michigan,Mid-American,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,0,9999.0
Joshua Tarver,DB,Yale,Ivy,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,9999.0
Joshua Wiggins,DB,East Texas A&M,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,9999.0
Joshua Malone,DB,Tennessee State,Big South-OVC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Tavius Horne Jr.,DB,East Carolina,American Athletic,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Tavon Hardwick,DB,Arkansas-Pine Bluff,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Tayden Gray,DB,Montana State,Big Sky,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,2.0,0,9999.0
Tayden Phillips,CB,Cal Poly,Big Sky,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Lamont Johnson Burrell,CB,Sacramento State,Big Sky,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,9999.0
Jameel Sanders,DB,Florida A&M,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Terrence Johnson Jr.,DB,Alabama State,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Terrence Jones II,DB,Fordham,Patriot,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,9999.0
Terrence Williams,LB,Louisiana,Sun Belt,36000,moderate,low,37500.0,26250.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,0.0,3,833.0
Nino Betances,DB,Villanova,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
